,83332.Rv0719,83332.Rv0682,83332.Rv0706,83332.Rv0707,83332.Rv0721,83332.Rv0702,83332.Rv0701,83332.Rv3459c,83332.Rv0716,83332.Rv0718,83332.Rv0705,83332.Rv0720,83332.Rv0708,83332.Rv0715,83332.Rv0683,83332.Rv0714,83332.Rv0053,83332.Rv3443c,83332.Rv1643,83332.Rv3458c,83332.Rv3442c,83332.Rv3460c,83332.Rv2441c,83332.Rv0703,83332.Rv0709,83332.Rv3461c,83332.Rv2904c,83332.Rv1015c,83332.Rv0722,83332.Rv0056,83332.Rv0500B,83332.Rv2909c,83332.Rv0640,83332.Rv0055,83332.Rv0717,83332.Rv2785c,83332.Rv3924c,83332.Rv0651,83332.Rv0652,83332.Rv0685,83332.Rv3457c,83332.Rv0684,83332.Rv3147,83332.Rv3154,83332.Rv3145,83332.Rv3146,83332.Rv3151,83332.Rv0704,83332.Rv0700,83332.Rv0723,83332.Rv3155,83332.Rv1630,83332.Rv3152,83332.Rv3149,83332.Rv3157,83332.Rv3150,83332.Rv3158,83332.Rv0732,83332.Rv3148,83332.Rv3156,83332.Rv2890c,83332.Rv0667,83332.Rv2442c,83332.Rv1307,83332.Rv3456c,83332.Rv2524c,83332.Rv0641,83332.Rv0120c,83332.Rv0634B,83332.Rv1642,83332.Rv2412,83332.Rv2933,83332.Rv2058c,83332.Rv2243,83332.Rv0710,83332.Rv2383c,83332.Rv2534c,83332.Rv1248c,83332.Rv0668,83332.Rv2454c,83332.Rv1629,83332.Rv0860,83332.Rv3462c,83332.Rv3153,83332.Rv1737c,83332.Rv0167,83332.Rv3317,83332.Rv1286,83332.Rv3316,83332.Rv3002c,83332.Rv1663,83332.Rv2992c,83332.Rv2380c,83332.Rv0808,83332.Rv0242c,83332.Rv2032,83332.Rv0889c,83332.Rv2455c,83332.Rv3546,83332.Rv1181
83332.Rv2534c,0.7492924397146223,0.7630746590453148,0.7277967015898704,0.6239790810481071,0.6769457666597366,0.6943654616444588,0.7054331961311341,0.7399481377688407,0.6968318163125992,0.6924192377562522,0.7719763368989944,0.6470026361948013,0.7043838408626557,0.7659575716436385,0.6951485065676689,0.7044990351833343,0.6532959544510841,0.7023157908136367,0.7092379854579925,0.7273517943418503,0.6877925748130799,0.7653845135152816,0.7587397498114585,0.7397925049749373,0.7581380471809387,0.799824209057331,0.7787761375776291,0.6675431531919478,0.7105105932723998,0.6444614406012534,0.7741163758771895,0.7108099528324127,0.6881583355081557,0.7158392711497307,0.7384831565594673,0.741131534417343,0.7777378414256095,0.6252956291086197,0.6444443939708709,0.7260325504339218,0.6935499397264481,0.7600932906006812,0.5099524792725563,0.5407512404443741,0.5713579783985137,0.5111670697138786,0.5187170557144165,0.601466785777378,0.6636304757957459,0.7396764142004012,0.6617694085381508,0.7457007962994575,0.5777078432832718,0.5339539190209389,0.6109580986345291,0.5784178142454147,0.5880472660745621,0.6781908925605773,0.5581399507072449,0.5750811484030723,0.6172533358623505,0.7229567946853638,0.7014218647185325,0.4058765485055923,0.6547776891773223,0.6121205707591056,0.7091773002516746,0.5834984047301291,0.6832338633770942,0.7201161757087707,0.6989065972867966,0.6196063116812707,0.5554691503286361,0.3515902044388771,0.6965821959345817,0.5665603524174689,,0.7059863081611634,0.7386823374009132,0.5896943545162201,0.6273162801953316,0.6631089196721076,0.6546605693992614,0.5120001661167145,0.4036125298692702,0.5550020530148507,0.5636052612765312,0.6294998521785736,0.6275510240067481,0.6782356312108992,0.3942676549415588,0.47680550572834013,0.6178400109544754,0.5178266126966476,0.5173280831960677,0.4228723704787254,0.3486315772984504,0.6328994259397507,0.4724749923769951,0.5640312996634483
83332.Rv1248c,0.7849457171874046,0.7894958173683166,0.7664560420096397,0.7309955301303863,0.760322642717266,0.7642480966517448,0.7601266414855956,0.8096245398818016,0.7926384774718284,0.8034848514053344,0.8065330196694374,0.7137950891846657,0.7260295594021797,0.7740268285410881,0.7541419134626388,0.7259998503610611,0.7601964528297424,0.75865897091465,0.744886094314003,0.7941944067264556,0.7757525377520561,0.7801267788989066,0.8004140616884231,0.7401993689623831,0.7863226778336524,0.789530989175129,0.7757482235678673,0.7371445333227157,0.718552564355564,0.7741232673662185,0.7541606969723701,0.7803314365131377,0.7475900803252219,0.735033236896324,0.7479530040665625,0.7602644292448997,0.7550524519682883,0.7093576060195923,0.6708911292429923,0.8078099836893082,0.834044833687973,0.8235006347398758,0.6891662577999115,0.7047772925422668,0.6862632730394362,0.6600240248140334,0.7479496843858718,0.6367867494648933,0.7313117337356567,0.7909623813790321,0.7804262580368995,0.8111394983937263,0.7217573319028854,0.7278640616930008,0.7108293386470794,0.7478311283632277,0.6750738934487343,0.6894028655899047,0.7957298295990944,0.6554622147046087,0.7417194960910796,0.8155816599273682,0.7124808663013459,0.5633391750447272,0.719237616701889,0.8307879327814102,0.7629938381272315,0.8004581365550041,0.6797252023871422,0.7265589024332999,0.7091937930842399,0.8209638804297447,0.6202799352763175,0.5885157845904351,0.7509183764126778,0.688533263326931,0.7476491902514457,,0.8034758868667602,0.7803107415531157,0.7783812916747093,0.7911537882846832,0.7202287800263405,0.6662744188560484,0.5153154171869277,0.6245864285365104,0.7216522086810112,0.7585609773023605,0.7539961976895332,0.8034681269380569,0.7006220488917351,0.6784536515904426,0.7612532619417189,0.7775182468013763,0.7634309099606513,0.6773637048061371,0.6532934103374481,0.7993886445393562,0.7280250257383346,0.7500645728401183
83332.Rv0668,0.8158341237449646,0.829700651759529,0.817377558673954,0.8297106108016014,0.8790436457305908,0.8203291060207366,0.8389301655902861,0.8204593019364357,0.8651625083195686,0.8435866496313094,0.8297086217946051,0.7973013487465859,0.7957311882869721,0.8343154506961822,0.8281696831419944,0.7864635471530914,0.818896173036766,0.8065708248094559,0.8096701329647065,0.862081171262741,0.8173812285319328,0.823505201051712,0.8358797561915396,0.7942445941353797,0.8481764178954124,0.8173680058375359,0.8096727242766381,0.8204571028230666,0.7849779054837226,0.801952117894268,0.7911725717944145,0.8420421641704559,0.735608199989128,0.7694745572609901,0.7695851852698326,0.815830621972084,0.7926073397073745,0.7541629521141051,0.7187144303051948,0.860502340413475,0.917543123214817,0.8620848551278113,0.7587725684268951,0.715628821085453,0.6786267092061996,0.7063723716176987,0.763420620198822,0.7048141171858787,0.7662132991135596,0.8389381916537283,0.7723465163137435,0.8744127806599616,0.7372129999860764,0.7634135886388779,0.7202376670082092,0.7603201634620665,0.7062785661257744,0.7402995476809501,0.8050426295960426,0.6847993283548355,0.8034950905892372,0.8435669976819037,0.7742096631067276,0.6582766466324805,0.7894455739310264,0.8227444058756829,0.8188749522931098,0.8205113317955971,0.7059079524911881,0.7626151003795624,0.7325500866900443,0.8137371565732001,0.6915557921277047,0.6358125679123878,0.7772823717951775,0.6816063547785759,0.8065322913006782,0.8343117528240204,,0.8015616562109947,0.7787815583220481,0.8389628301277159,0.7970198342211723,0.7384110060310363,0.5927443372163772,0.6647510485679626,0.7464516884617804,0.7973026373990059,0.7433516099164962,0.8405010824328422,0.6911105066882134,0.7125356760504723,0.7916394216690062,0.795318294764328,0.7699597704325676,0.7112408465030671,0.670374178072834,0.8079338203854561,0.7760641750454902,0.7325323978042602
83332.Rv2454c,0.6637715121648788,0.6539281525906562,0.6175203680905342,0.4783677036741256,0.535894721129322,0.5647634298443793,0.5790735302916526,0.6743117050848006,0.5962126536411285,0.6126006057218552,0.6683704701164246,0.48788011976776113,0.5522535285942077,0.653604644804859,0.547887744624424,0.551142086374855,0.5591470131159781,0.5797389511815071,0.5547211483156204,0.5964242382798195,0.5423213588827134,0.6114088068892479,0.6657223638437272,0.639451614704895,0.6335566936669349,0.7097089824670791,0.6516432502011298,0.5505661116652488,0.5877774194563866,0.5585019089946747,0.696410917219448,0.5652787035431861,0.5266023465780257,0.5838932615339278,0.621504742337799,0.6385094902078629,0.6683838209454537,0.5045688396389008,0.5426348170980453,0.6080004688303947,0.6657422354915619,0.7134518389210701,0.49286158882503506,0.6368664293227195,0.6098412367061615,0.44739154268817904,0.5751430747900963,0.48622857265596386,0.5087660718613625,0.6241910729278564,0.6877979867274284,0.6443165802961348,0.6898379408950805,0.5376655977600098,0.6545620295104025,0.6254440287928582,0.6497927969392776,0.6534204429946898,0.6344352949685096,0.637570783441162,0.5854302091087341,0.6915060949669838,0.5944231776637078,0.4028574050059318,0.5168476054568291,0.6917222285307885,0.6187108468769074,0.6481743817759513,0.5412383323636054,0.5765292655628205,0.6007074644521713,0.7136464835356713,0.44572563334569926,0.3411123038877487,0.5884282319851876,0.6250233398060799,0.5907581446102141,0.7522257153282165,0.7397622496572493,,0.5985152975651742,0.6801591420825005,0.5421030160666466,0.4266531913277626,0.4818396343879222,0.5868217360947608,0.6015016655060769,0.610423224873066,0.6763970754201889,0.6668441788320542,0.438486551337099,0.5035927834803581,0.6461601568380355,0.5614978162534713,0.5750594163714409,0.4117328807683944,0.3780217835202694,0.6287890265104293,0.5262659766291617,0.6531450298373223
83332.Rv1629,0.6851419213205336,0.7358542495942115,0.6942795906521797,0.6594060879644393,0.6428242281945228,0.6516608687780381,0.6625352882884026,0.7146477083668709,0.6896237089160918,0.6935828143702507,0.7313357979188918,0.6418259858384131,0.6601152130506516,0.7175004647325516,0.665455878927517,0.6643587120052337,0.6499841802457809,0.6986323944631576,0.6964235796301841,0.6712975525247573,0.7000833675456047,0.7092862484449387,0.7185102489320755,0.6890943529132842,0.7215452235513686,0.7627686396309852,0.7230643411340714,0.6910263025398253,0.6855055669447899,0.6331243497446059,0.7523792535442352,0.692546219562149,0.6379019476555824,0.6685438314731598,0.6724286747076988,0.709915866173458,0.7256888809929847,0.6172351901929856,0.6423874170454025,0.6639168507819175,0.6703413389644622,0.7180357727138519,0.5383575545670509,0.593030668110466,0.5907632626490592,0.5365850401420593,0.6532188454122543,0.5784400650279998,0.6199890250987052,0.7151441347329139,0.6754348139025688,0.7157970397687912,0.5880042707894325,0.5721821771920204,0.5644802217697144,0.5430997199869155,0.5752998647221566,0.6226930404329301,0.6110516940200805,0.5785240300204277,0.6040267293452263,0.7318823406229972,0.6416095052035331,0.5066921001922607,0.64204235103693,0.7686809810757637,0.6684784367778778,0.687142823170185,0.618880301290512,0.6453118009886741,0.6140864100258827,0.7445528181349753,0.5246486234162807,0.43160247553222175,0.6960427763542175,0.6814402942227363,0.6375873968871116,0.7150943805084229,0.7587165540678977,0.6030651596255303,,0.7228938748302459,0.6224300980020522,0.49326857004623414,0.4006942830737591,0.5291176119389533,0.589901266236782,0.6522309187613486,0.6023405901678085,0.6978546776851653,0.5548478180390357,0.6686711733218192,0.7244506756307602,0.6223513153600693,0.6304487459690093,0.5253464069291115,0.47718956041779514,0.6846895858989716,0.533786408701992,0.6680800532932281
83332.Rv0860,0.7803665102703093,0.766480512398529,0.7341284132840156,0.717157492539978,0.7464605409436225,0.7230895258846283,0.7633601375776291,0.7757415001639366,0.7433595379302977,0.7526289859789848,0.8096587171851158,0.6677558368696211,0.7185357558457374,0.7880516086756706,0.7094569443126678,0.735496591483879,0.710919880486679,0.7263850173637391,0.6770877705535888,0.7603272790645599,0.7017602620426178,0.747917958323574,0.7711308893476486,0.7495157827889442,0.7386858952021598,0.7834370758737564,0.7557156317234992,0.7048317100928306,0.6893471033585549,0.7202289686043739,0.7587929207308769,0.7433748897026061,0.7185763203827857,0.7031325303132057,0.7140816042417526,0.7310151260514259,0.7476950494690894,0.7032811455542564,0.6940406221495629,0.7925717757019997,0.8034512343856811,0.8034928494545936,0.6215010014089584,0.6816894728596687,0.6400756015826224,0.6123102311933517,0.6893980191362381,0.6230014485740663,0.7134528118962288,0.7849381673650742,0.7271870429313659,0.7973122602708816,0.6971193258731841,0.6184780879308701,0.6939725616918564,0.727877424458313,0.6659560581586838,0.712544010269928,0.7880778299510002,0.6570437769367218,0.7633892723279952,0.8374011299513816,0.72487029697237,0.4937232275387764,0.6875333595773697,0.7822711675967217,0.7895068689635276,0.803748935658455,0.6606409886884689,0.7104383382084847,0.6815860865171433,0.7859759042688369,0.626804664691639,0.5496841009165764,0.7001779854488372,0.623002008857727,0.7186128228632926,0.7957763891713142,0.828171335978794,0.7327093128206252,0.7198508611758232,,0.7087998996635437,0.5880358147595405,0.5337048436106682,0.5475690962639809,0.6230689347410202,0.6876884741088867,0.734054904067707,0.7726585242774009,0.6097731988121987,0.6199727781813622,0.7317804810534476,0.7319700626221656,0.761603067524147,0.5569266014466285,0.5555598226470947,0.7825068229044914,0.7335138811930656,0.725370345724678
83332.Rv3462c,0.7768332979551315,0.8030704946593284,0.7799969827030181,0.7538934707157134,0.7614709171014785,0.7232518991957664,0.7566273263319016,0.7890034896296501,0.762267619974327,0.7502202349570274,0.8003745552044869,0.7669482802553177,0.7906304143453597,0.8077370918204307,0.75004296872797,0.7931256537070274,0.7309505824090957,0.7663906859560012,0.8008774097901344,0.7774633789530754,0.76297201507864,0.8301743241230964,0.7847116867022514,0.7796053024027824,0.8021130183899879,0.8308253662158012,0.8121223415058135,0.7957538732893944,0.7822461444454193,0.7730286066779136,0.846029613492012,0.7894922670883179,0.7354371324157715,0.7574173143574714,0.7926916699195861,0.8263995089366912,0.8093470194482804,0.7054362712054253,0.7423181526968955,0.7780449124072074,0.7171576066675186,0.7743444823980331,0.5942432155872345,0.5429276148533821,0.5285745149793625,0.5923087651771546,0.5973818201200486,0.6623543522013663,0.7317797513758658,0.781742177849102,0.6054700402751922,0.7914640679256439,0.5443521575895309,0.5495399521403312,0.5749902939924241,0.5878511333286285,0.5560373913263321,0.6838187759199141,0.6336847594693182,0.5636774538262367,0.6807743000775336,0.7629412705481529,0.7316305706741332,0.5239044297790527,0.7491246173714637,0.6044079502162932,0.7530708632802009,0.6270323193325041,0.696642860374546,0.7570114025788307,0.7354421510961532,0.5891937161572456,0.6135077627654553,0.39639868602194783,0.7736259045958519,0.5408624308076858,0.6566941199818611,0.7168345385519981,0.7660369078100204,0.5672295689557075,0.6397307111804962,0.6840185730733871,,0.5473233252184867,0.38956408524212827,0.5056636403981208,0.4817861449875831,0.6401464180577278,0.6022342138289452,0.7415306319902418,0.426461292073965,0.5773542223215102,0.5898544703413964,0.497934064241886,0.5342561979949951,0.4331801390405655,0.39906449518752096,0.6163944012792587,0.5029370821740626,0.5587660251301766
83332.Rv3153,0.6154549513747215,0.6456729806028365,0.6071856451961518,0.565935524078846,0.4990342004524231,0.5390959811799049,0.5463597325386047,0.6241655099858283,0.5413703904604912,0.528464881474018,0.6540279800965308,0.5165658572258949,0.5958594139770508,0.6483142018723488,0.5780677565353394,0.588621912181282,0.5677342133428573,0.588989167493534,0.6300445609890938,0.6306616994344711,0.6142840135164261,0.6834712415571212,0.6373308624563216,0.6279879137479782,0.6384478600405692,0.6938002054660797,0.6569254665558815,0.5341748323825836,0.5884724458872794,0.5069192231104851,0.7163057288257598,0.6342768197704314,0.5109396967388152,0.6008762991741179,0.6368734479109764,0.6901281333313942,0.6798931806056976,0.5118129042747497,0.5724340182117462,0.5476157720345497,0.5664422962350845,0.6463374329325675,0.5466042758636475,0.5379197068931579,0.5348404568929672,0.48265668365488046,0.5586725573906898,0.5258282166508673,0.5394930098448754,0.6198065516112328,0.6158549160784721,0.590105406624031,0.5898199970917701,0.5230283004848479,0.5619502684202193,0.5269010887906074,0.5483008513596535,0.568853082700348,0.5234095735160827,0.5422010454877852,0.48678335049448007,0.640586588838005,0.5966720172430038,0.35197716593151085,0.5678674345169067,0.5549851783377647,0.5470093920708655,0.48512137714471815,0.5357146939209938,0.6109246146531105,0.610124052582264,0.5401429542074203,0.43597799640841484,0.3118275588553905,0.6039708656846046,0.52085165656147,0.5231036057150841,0.6058759951105117,0.6627509404340743,0.47326624414701457,0.5572177645138741,0.5617349213243484,0.5372697311367988,,0.3769149174490928,0.45204886066884997,0.506547930649662,0.5226607219740868,0.6260178012828828,0.5410315018527985,0.3013065315340042,0.40439799545993804,0.5400121871071816,0.4418776707831382,0.4087444104549408,0.38172296680617324,0.3180840669928551,0.5178215722145081,0.35618508087635037,0.4912759230036735
83332.Rv1737c,0.46464260057420725,0.3977346785431385,0.3838830387871741,0.32762748187370294,0.37846349614515296,0.30481646223654746,0.4062593563196182,0.4633220851271629,0.4439010343420028,0.4142824720602035,0.48456688310108176,0.34420998283448223,0.3214702712585926,0.3986913460250854,0.3418561253599167,0.356178578206253,0.36049429540963174,0.3501753180392265,0.3804136676889419,0.3924614653977394,0.38361748406286234,0.34095114998469356,0.45824250211763373,0.4273994683977127,0.4016144465512276,0.5208007900528907,0.47317901888189307,0.4323276923584938,0.3755249385492324,0.38793796285710336,0.4995687678552627,0.3233232245419978,0.3820077122812747,0.28751494560070034,0.40194761688594816,0.40753510848178864,0.43988328143992417,0.3777781828119755,0.43373822696771613,0.4490908337042808,0.42093162799348827,0.5005359230248451,0.4219942020881653,0.6656282940144538,0.6851910610303878,0.4804133356174468,0.45704656263637533,0.33826155677771574,0.3514285158929824,0.38434646365447045,0.69234209260602,0.3769399626755714,0.6755380407166481,0.43422378721036914,0.7439540499609947,0.47942371279964435,0.745651631896782,0.634749213073635,0.5016543278040886,0.7454055146004677,0.3610087504555701,0.5217876241506576,0.3728118567294597,0.3184363248808384,0.30546650282220833,0.5285012186730861,0.40480310487875937,0.36055588766813274,0.32716512873492243,0.32308862686264517,0.3170486531954765,0.5577624847138405,0.2590715917578697,0.3243301307436466,0.3308834058786392,0.49964222622022625,0.44055428519115447,0.5205831017019271,0.5494622073319435,0.40068770777969354,0.40157485185399056,0.5030967049473761,0.355205174047327,0.30613954539637567,,0.600091572364521,0.6050749095419883,0.3972884953701019,0.6670651920407294,0.49100973692483896,0.2879597910964965,0.38483522244672774,0.4862904302580833,0.35900284244339464,0.44676368979492187,0.3228597596951007,0.2963617387835622,0.4050549580790519,0.32741079482023716,0.541346298995924
83332.Rv0167,0.5767794737501144,0.5505322835038186,0.5012886978612899,0.5103367358142853,0.4920798584976196,0.4936725078603744,0.5687223189797401,0.5613587533602714,0.5860369177213669,0.6446971799515724,0.5812398024814606,0.49337270655927656,0.505357822533512,0.5674633820866585,0.5212768311971664,0.5605354865560531,0.5688986962761878,0.548676714547348,0.4935903067260742,0.5813445895331383,0.5105831765825272,0.5471732558575629,0.5460454393482208,0.5782025317345619,0.5565909129416465,0.6043978817351341,0.6138733600930214,0.5628978600979805,0.5412366842152595,0.5644833723299025,0.6215749448451042,0.47969226275558463,0.5530295388512612,0.49920136756849287,0.5012419561968803,0.5381409198541641,0.5647693206174851,0.5519480017723084,0.49047187889089583,0.6870573986074447,0.7354467542522429,0.7525401670116424,0.5812863340394974,0.7123951288941384,0.655275402124977,0.6104716808530808,0.6552204943262099,0.5252488587109565,0.5432323391294479,0.5287988870572089,0.7614428188758849,0.6306641216259004,0.6969813140004157,0.5889015230510711,0.7954310163156509,0.724524742024517,0.759498283359909,0.7494514902388572,0.7247851758771896,0.7417917726833343,0.6058423425554276,0.7447976535381317,0.5644250608078956,0.47928341728239054,0.46093920575008396,0.6881610043767928,0.5809568592327118,0.6654759671675682,0.49141889289827345,0.5280292910126685,0.5035848393886566,0.7098996179472923,0.4860333708639144,0.4995608170042991,0.49353422233161925,0.5778194237743378,0.6382513804969787,0.7479016260548591,0.7264111966177941,0.7535388456583976,0.6278961307276726,0.734101253533554,0.5353702050943375,0.47708784770755763,0.6289007652211189,,0.6085804218274116,0.7030336682612419,0.6766460849366187,0.6661667248151779,0.5216288431407928,0.5069950769615174,0.660663505605793,0.6450418091225624,0.7495340091212273,0.4885743747732162,0.47873440360631936,0.7778801114542007,0.6143961778903008,0.6368794374957084
83332.Rv3317,0.5534038923792839,0.5155594780584334,0.46094255993080135,0.43636863634481426,0.4533087695016861,0.44122246084785455,0.5234739706016539,0.4961950945151329,0.5438448056921005,0.524272206733322,0.5458429108119011,0.4492818772458076,0.5140713926692961,0.5409645759695053,0.4779545214529991,0.5416127056225776,0.477905742274475,0.500658322714424,0.445443161707878,0.5257779345719337,0.4720152884633064,0.5349722701100349,0.4827639769405364,0.566895352504158,0.5388902927647591,0.5918631274895667,0.5814162638204574,0.4686820758867263,0.49992981388435365,0.47738664594850533,0.6152226007051469,0.43617339149608614,0.4945498495591163,0.5068700097121238,0.5440547719940184,0.5333131851121902,0.5791194024809838,0.4543641833549499,0.460962534043312,0.542724154327774,0.552989177934742,0.6475099450355528,0.47863920961494444,0.5903401849354745,0.6706636680837631,0.5040090161412238,0.5582587448504448,0.46137271122560497,0.5252965969496727,0.4938999269983291,0.6864742294298172,0.5040222808568954,0.6522546037177085,0.5195869801404952,0.6469292530423163,0.5698416331845284,0.6211615750813485,0.6415159303109169,0.555018315248108,0.642985057619381,0.48526722732315064,0.6520143820981025,0.4993108329887389,0.3909545861448287,0.4518352460372924,0.5899824318817138,0.48406178454799653,0.5197069861413955,0.5042797623194694,0.4928117751925468,0.46991617172069544,0.6015167910941123,0.4093987195796013,0.2871474371545315,0.4498177605532646,0.5744473835400581,0.565075831315422,0.6353065845683097,0.6585759081428527,0.5311886335621834,0.5376634536396027,0.5521542421878814,0.509032923306179,0.480752076906395,0.5708517076065064,0.5839189959406852,,0.5777633469011306,0.6809891042764663,0.5073696826171875,0.3763992578224181,0.4526532656326294,0.5941200156960488,0.5084902302080154,0.4789627635636329,0.4084177277478217,0.366249003908348,0.5535102362889289,0.4020198086736678,0.5833913054729462
83332.Rv1286,0.7151384748325348,0.7148306549892426,0.6459180875911712,0.5850777821293831,0.5983907143515587,0.6373805401595115,0.6916384899960518,0.7291630448607443,0.6627522150794029,0.6708049296017646,0.7452232385210991,0.5618868982673645,0.6511018416137695,0.7470190532251357,0.6613050088691711,0.6375902047912597,0.6470517170434951,0.6385920264769553,0.6275373455641746,0.6995561406207085,0.6292534459103584,0.6771108057332992,0.7294367714432716,0.694675683186245,0.7131815785759926,0.7574674296601295,0.6816437677200318,0.6071871849408149,0.6379496257243156,0.611815794869709,0.7248400136404991,0.6333965140187263,0.6099535735801697,0.6694362761961936,0.6609349275040627,0.6948956225373268,0.7083150312188149,0.5709771535942076,0.6105163494679451,0.6884513993982314,0.7400504951078414,0.7090019519587517,0.5587645484465599,0.6781866484118461,0.634395493300247,0.5000619988070487,0.6207110854896545,0.5669460656967162,0.6417658759582519,0.7078513954540252,0.7217265679148673,0.6702922000165938,0.7089034260769844,0.5769173110519409,0.6805348963196755,0.5864673211438178,0.6530093348585128,0.673667714009571,0.6165167794404983,0.6058532120584488,0.6310465367527962,0.7260225278422356,0.6241108877793311,0.4725278445129394,0.5951834416056633,0.7168562926005363,0.708577642656517,0.661491074657917,0.6134994783910751,0.6662210590851784,0.610802403326416,0.7262866465953826,0.5436650384060859,0.4018351484976769,0.6673253429187773,0.6123588293150902,0.6618519092718124,0.7169014849282265,0.7448742303074837,0.6245838457812309,0.6739423801026344,0.6861324327975272,0.6117579907092094,0.5200461572351456,0.5075008110107422,0.5904841778363228,0.6193020421179771,,0.6913821807141304,0.7072844789175987,0.5013505279960633,0.5629316807381629,0.7037409099113464,0.5562741928713798,0.588421009502983,0.5224011630469322,0.41269397397356034,0.6118905172525405,0.5463465710495948,0.6861749559831619
83332.Rv3316,0.5904631111706734,0.5208992140168189,0.4718046778351783,0.5348512273109437,0.5382237577934266,0.5052642066550255,0.5747113471797942,0.5365858730463027,0.6336240031921386,0.5736840455592155,0.5690504771199226,0.5252397120801925,0.5483801003772735,0.5669093455885887,0.5103706469828606,0.6206525358470917,0.5933538817473412,0.5857397852889061,0.5026647900678635,0.6044651577957153,0.5522047657670021,0.5714820252010344,0.5228849788889885,0.6073377051463127,0.5271850244720458,0.5873821382982254,0.6138355269388199,0.5396800686131478,0.5193678111794471,0.5857761056772232,0.5999102251682281,0.5026552232243537,0.5449622989749908,0.5298913291746139,0.5381451499958039,0.5365915459183692,0.5341857018856048,0.554889996282673,0.522797364531517,0.6696795438405037,0.6729943791130066,0.7616454239335059,0.68343971600914,0.718489826592636,0.7015505478683471,0.6551823670230864,0.6322461600991249,0.5191544271471977,0.6100633956635475,0.5714429454156874,0.7779758714530944,0.6197287046115876,0.7586423585041046,0.6414059606353759,0.7965785548098564,0.7196242124279022,0.7682205443782806,0.7248300826126098,0.7292556737569807,0.7662226278365134,0.5778349016104698,0.736793543623352,0.5472640918460846,0.5204558345771788,0.4842164648596763,0.685106946648407,0.5642941160305023,0.6845775151597023,0.5012759244292259,0.49692869647607796,0.47727865127286906,0.6591746703195571,0.48461682514162063,0.4629757361901282,0.5095728170568466,0.6207375869068146,0.6169058899571419,0.7431942822645186,0.7479694623991011,0.6371493175785065,0.6180584850113868,0.7047678657696723,0.5736762446446418,0.5589350437999725,0.6690549834340095,0.6674212354673384,0.8490780058695793,0.682242326276207,,0.622995271446705,0.5144362501512527,0.5864020621044159,0.7045479974894524,0.6473193837324142,0.5991370918153763,0.5156285781471253,0.5629965063197135,0.6854315750015259,0.5513426430174827,0.6248880333727836
83332.Rv3002c,0.8203916336772918,0.828018448574829,0.8019228991013527,0.7386341109848021,0.7664538569033622,0.7580539486034393,0.7940599526549339,0.7926200441393851,0.7725473079707145,0.7726413936044693,0.8250454703780173,0.7676909287265776,0.7953951161400795,0.8187038696772575,0.7849394980387687,0.8074467657990456,0.7492569597517966,0.7709888014112473,0.7911081531805039,0.7895841881087303,0.777290243780613,0.8156156971597671,0.8173491242781639,0.800275923751831,0.832680073218441,0.8142461462649344,0.8081101836748124,0.8126999519389152,0.7800028301460266,0.767930407970333,0.8404658545976639,0.8064876787141799,0.7614843984093665,0.7609302918758392,0.7741096944945335,0.8065117849186897,0.8241913319440841,0.740168679424858,0.7371727716192246,0.8140363340410232,0.8047260132992744,0.8250043315502167,0.5905448845709801,0.6415350219766617,0.6230641022944451,0.6244841907754898,0.7062807232178688,0.6829165296124458,0.738740012117958,0.8201491289017677,0.6694812454458237,0.8311508975086211,0.6014847838545799,0.5320555928998947,0.670684748756504,0.6197811331551552,0.6457137801542281,0.7464423037104606,0.7309580891747475,0.6030366370455742,0.7277223239338875,0.8126675395291328,0.7664431414783477,0.5607340305925369,0.7515418255704879,0.7434920600585937,0.7749474101313591,0.7447592201498031,0.7029874103591919,0.7856665091454506,0.7799550799710273,0.7485784002100944,0.6516079964225768,0.5114833495670318,0.7785496989360808,0.6181461758901596,0.6890112693322181,0.7757108386405945,0.801959331546402,0.7024456860945701,0.699413030166626,0.7587824574335098,0.7355387463435172,0.5503203917445183,0.5221167801739692,0.5736633991063118,0.5505219462702752,0.7149974934563637,0.6337649845683098,,0.5745074080688476,0.5874345668417931,0.6924379027234078,0.7094427862493514,0.7049005074759483,0.4789331429800987,0.5176110835085869,0.7212924860777855,0.6959247956577301,0.7067718354457855
